"area_name","area_code","date","new_cases","total_cases"
"Bexley","E09000004",2020-08-01,0,1106
"Brent","E09000005",2020-08-01,1,1806
"Bromley","E09000006",2020-08-01,0,1541
"Camden","E09000007",2020-08-01,1,724
"Croydon","E09000008",2020-08-01,0,1891
"Ealing","E09000009",2020-08-01,5,1627
"Enfield","E09000010",2020-08-01,2,1232
"Greenwich","E09000011",2020-08-01,1,994
"Hackney and City of London","E09000012",2020-08-01,1,981
"Hammersmith and Fulham","E09000013",2020-08-01,4,796
"Haringey","E09000014",2020-08-01,4,808
"Harrow","E09000015",2020-08-01,1,1322
"Havering","E09000016",2020-08-01,3,1007
"Hillingdon","E09000017",2020-08-01,3,1159
"Hounslow","E09000018",2020-08-01,4,1128
"Islington","E09000019",2020-08-01,2,591
"Kensington and Chelsea","E09000020",2020-08-01,1,593
"Kingston upon Thames","E09000021",2020-08-01,1,755
"Lambeth","E09000022",2020-08-01,0,1422
"Lewisham","E09000023",2020-08-01,1,1252
"Merton","E09000024",2020-08-01,0,967
"Newham","E09000025",2020-08-01,3,1340
"Redbridge","E09000026",2020-08-01,1,1172
"Richmond upon Thames","E09000027",2020-08-01,1,559
"Southwark","E09000028",2020-08-01,2,1496
"Sutton","E09000029",2020-08-01,0,1034
"Tower Hamlets","E09000030",2020-08-01,6,892
"Waltham Forest","E09000031",2020-08-01,1,1055
"Wandsworth","E09000032",2020-08-01,2,1227
"Westminster","E09000033",2020-08-01,1,831
"Barking and Dagenham","E09000002",2020-08-02,2,766
"Barnet","E09000003",2020-08-02,7,1698
"Bexley","E09000004",2020-08-02,0,1106
"Brent","E09000005",2020-08-02,1,1807
"Bromley","E09000006",2020-08-02,1,1542
"Camden","E09000007",2020-08-02,0,724
"Croydon","E09000008",2020-08-02,0,1891
"Ealing","E09000009",2020-08-02,7,1634
"Enfield","E09000010",2020-08-02,3,1235
"Greenwich","E09000011",2020-08-02,2,996
"Hackney and City of London","E09000012",2020-08-02,6,987
"Hammersmith and Fulham","E09000013",2020-08-02,0,796
"Haringey","E09000014",2020-08-02,2,810
"Harrow","E09000015",2020-08-02,2,1324
"Havering","E09000016",2020-08-02,1,1008
"Hillingdon","E09000017",2020-08-02,1,1160
"Hounslow","E09000018",2020-08-02,9,1137
"Islington","E09000019",2020-08-02,0,591
"Kensington and Chelsea","E09000020",2020-08-02,1,594
"Kingston upon Thames","E09000021",2020-08-02,0,755
"Lambeth","E09000022",2020-08-02,11,1433
"Lewisham","E09000023",2020-08-02,0,1252
"Merton","E09000024",2020-08-02,2,969
"Newham","E09000025",2020-08-02,1,1341
"Redbridge","E09000026",2020-08-02,6,1178
"Richmond upon Thames","E09000027",2020-08-02,0,559
"Southwark","E09000028",2020-08-02,2,1498
"Sutton","E09000029",2020-08-02,0,1034
"Tower Hamlets","E09000030",2020-08-02,1,893
"Waltham Forest","E09000031",2020-08-02,1,1056
"Wandsworth","E09000032",2020-08-02,4,1231
"Westminster","E09000033",2020-08-02,3,834
"Barking and Dagenham","E09000002",2020-08-03,1,767
"Barnet","E09000003",2020-08-03,2,1700
"Bexley","E09000004",2020-08-03,0,1106
"Brent","E09000005",2020-08-03,0,1807
"Bromley","E09000006",2020-08-03,1,1543
"Camden","E09000007",2020-08-03,1,725
"Croydon","E09000008",2020-08-03,4,1895
"Ealing","E09000009",2020-08-03,7,1641
"Enfield","E09000010",2020-08-03,3,1238
"Greenwich","E09000011",2020-08-03,1,997
"Hackney and City of London","E09000012",2020-08-03,6,993
"Hammersmith and Fulham","E09000013",2020-08-03,1,797
"Haringey","E09000014",2020-08-03,2,812
"Harrow","E09000015",2020-08-03,0,1324
"Havering","E09000016",2020-08-03,4,1012
"Hillingdon","E09000017",2020-08-03,3,1163
"Hounslow","E09000018",2020-08-03,10,1147
"Islington","E09000019",2020-08-03,2,593
"Kensington and Chelsea","E09000020",2020-08-03,1,595
"Kingston upon Thames","E09000021",2020-08-03,2,757
"Lambeth","E09000022",2020-08-03,11,1444
"Lewisham","E09000023",2020-08-03,1,1253
"Merton","E09000024",2020-08-03,2,971
"Newham","E09000025",2020-08-03,1,1342
"Redbridge","E09000026",2020-08-03,1,1179
"Richmond upon Thames","E09000027",2020-08-03,1,560
"Southwark","E09000028",2020-08-03,0,1498
"Sutton","E09000029",2020-08-03,2,1036
"Tower Hamlets","E09000030",2020-08-03,1,894
"Waltham Forest","E09000031",2020-08-03,4,1060
"Wandsworth","E09000032",2020-08-03,9,1240
"Westminster","E09000033",2020-08-03,3,837
"Barking and Dagenham","E09000002",2020-08-04,2,769
"Barnet","E09000003",2020-08-04,2,1702
"Bexley","E09000004",2020-08-04,0,1106
"Brent","E09000005",2020-08-04,1,1808
"Bromley","E09000006",2020-08-04,2,1545
"Camden","E09000007",2020-08-04,2,727
"Croydon","E09000008",2020-08-04,3,1898
"Ealing","E09000009",2020-08-04,3,1644
"Enfield","E09000010",2020-08-04,2,1240
"Greenwich","E09000011",2020-08-04,2,999
"Hackney and City of London","E09000012",2020-08-04,13,1006
"Hammersmith and Fulham","E09000013",2020-08-04,4,801
"Haringey","E09000014",2020-08-04,0,812
"Harrow","E09000015",2020-08-04,4,1328
"Havering","E09000016",2020-08-04,6,1018
"Hillingdon","E09000017",2020-08-04,4,1167
"Hounslow","E09000018",2020-08-04,5,1152
"Islington","E09000019",2020-08-04,2,595
"Kensington and Chelsea","E09000020",2020-08-04,2,597
"Kingston upon Thames","E09000021",2020-08-04,2,759
"Lambeth","E09000022",2020-08-04,3,1447
"Lewisham","E09000023",2020-08-04,1,1254
"Merton","E09000024",2020-08-04,3,974
"Newham","E09000025",2020-08-04,8,1350
"Redbridge","E09000026",2020-08-04,5,1184
"Richmond upon Thames","E09000027",2020-08-04,2,562
"Southwark","E09000028",2020-08-04,4,1502
"Sutton","E09000029",2020-08-04,2,1038
"Tower Hamlets","E09000030",2020-08-04,3,897
"Waltham Forest","E09000031",2020-08-04,3,1063
"Wandsworth","E09000032",2020-08-04,5,1245
"Westminster","E09000033",2020-08-04,4,841
"Barking and Dagenham","E09000002",2020-08-05,6,775
"Barnet","E09000003",2020-08-05,4,1706
"Bexley","E09000004",2020-08-05,3,1109
"Brent","E09000005",2020-08-05,4,1812
"Bromley","E09000006",2020-08-05,6,1551
"Camden","E09000007",2020-08-05,3,730
"Croydon","E09000008",2020-08-05,1,1899
"Ealing","E09000009",2020-08-05,10,1654
"Enfield","E09000010",2020-08-05,2,1242
"Greenwich","E09000011",2020-08-05,5,1004
"Hackney and City of London","E09000012",2020-08-05,5,1011
"Hammersmith and Fulham","E09000013",2020-08-05,4,805
"Haringey","E09000014",2020-08-05,2,814
"Harrow","E09000015",2020-08-05,2,1330
"Havering","E09000016",2020-08-05,1,1019
"Hillingdon","E09000017",2020-08-05,5,1172
"Hounslow","E09000018",2020-08-05,2,1154
"Islington","E09000019",2020-08-05,2,597
"Kensington and Chelsea","E09000020",2020-08-05,1,598
"Kingston upon Thames","E09000021",2020-08-05,3,762
"Lambeth","E09000022",2020-08-05,5,1452
"Lewisham","E09000023",2020-08-05,4,1258
"Merton","E09000024",2020-08-05,2,976
"Newham","E09000025",2020-08-05,2,1352
"Redbridge","E09000026",2020-08-05,3,1187
"Richmond upon Thames","E09000027",2020-08-05,2,564
"Southwark","E09000028",2020-08-05,2,1504
"Sutton","E09000029",2020-08-05,0,1038
"Tower Hamlets","E09000030",2020-08-05,3,900
"Waltham Forest","E09000031",2020-08-05,4,1067
"Wandsworth","E09000032",2020-08-05,9,1254
"Westminster","E09000033",2020-08-05,7,848
"Barking and Dagenham","E09000002",2020-08-06,1,776
"Barnet","E09000003",2020-08-06,5,1711
"Bexley","E09000004",2020-08-06,2,1111
"Brent","E09000005",2020-08-06,5,1817
"Bromley","E09000006",2020-08-06,1,1552
"Camden","E09000007",2020-08-06,5,735
"Croydon","E09000008",2020-08-06,0,1899
"Ealing","E09000009",2020-08-06,3,1657
"Enfield","E09000010",2020-08-06,4,1246
"Greenwich","E09000011",2020-08-06,3,1007
"Hackney and City of London","E09000012",2020-08-06,2,1013
"Hammersmith and Fulham","E09000013",2020-08-06,2,807
"Haringey","E09000014",2020-08-06,3,817
"Harrow","E09000015",2020-08-06,2,1332
"Havering","E09000016",2020-08-06,1,1020
"Hillingdon","E09000017",2020-08-06,5,1177
"Hounslow","E09000018",2020-08-06,8,1162
"Islington","E09000019",2020-08-06,5,602
"Kensington and Chelsea","E09000020",2020-08-06,2,600
"Kingston upon Thames","E09000021",2020-08-06,1,763
"Lambeth","E09000022",2020-08-06,3,1455
"Lewisham","E09000023",2020-08-06,4,1262
"Merton","E09000024",2020-08-06,0,976
"Newham","E09000025",2020-08-06,11,1363
"Redbridge","E09000026",2020-08-06,1,1188
"Richmond upon Thames","E09000027",2020-08-06,2,566
"Southwark","E09000028",2020-08-06,1,1505
"Sutton","E09000029",2020-08-06,1,1039
"Tower Hamlets","E09000030",2020-08-06,4,904
"Waltham Forest","E09000031",2020-08-06,6,1073
"Wandsworth","E09000032",2020-08-06,3,1257
"Westminster","E09000033",2020-08-06,7,855
"Barking and Dagenham","E09000002",2020-08-07,1,777
"Barnet","E09000003",2020-08-07,9,1720
"Bexley","E09000004",2020-08-07,2,1113
"Brent","E09000005",2020-08-07,5,1822
"Bromley","E09000006",2020-08-07,5,1557
"Camden","E09000007",2020-08-07,1,736
"Croydon","E09000008",2020-08-07,5,1904
"Ealing","E09000009",2020-08-07,7,1664
"Enfield","E09000010",2020-08-07,2,1248
"Greenwich","E09000011",2020-08-07,0,1007
"Hackney and City of London","E09000012",2020-08-07,6,1019
"Hammersmith and Fulham","E09000013",2020-08-07,7,814
"Haringey","E09000014",2020-08-07,4,821
"Harrow","E09000015",2020-08-07,7,1339
"Havering","E09000016",2020-08-07,2,1022
"Hillingdon","E09000017",2020-08-07,4,1181
"Hounslow","E09000018",2020-08-07,3,1165
"Islington","E09000019",2020-08-07,3,605
"Kensington and Chelsea","E09000020",2020-08-07,0,600
"Kingston upon Thames","E09000021",2020-08-07,1,764
"Lambeth","E09000022",2020-08-07,1,1456
"Lewisham","E09000023",2020-08-07,7,1269
"Merton","E09000024",2020-08-07,2,978
"Newham","E09000025",2020-08-07,2,1365
"Redbridge","E09000026",2020-08-07,15,1203
"Richmond upon Thames","E09000027",2020-08-07,1,567
"Southwark","E09000028",2020-08-07,6,1511
"Sutton","E09000029",2020-08-07,1,1040
"Tower Hamlets","E09000030",2020-08-07,4,908
"Waltham Forest","E09000031",2020-08-07,2,1075
"Wandsworth","E09000032",2020-08-07,1,1258
"Westminster","E09000033",2020-08-07,6,861
"Barking and Dagenham","E09000002",2020-08-08,3,780
"Barnet","E09000003",2020-08-08,2,1722
"Bexley","E09000004",2020-08-08,1,1114
"Brent","E09000005",2020-08-08,3,1825
"Bromley","E09000006",2020-08-08,0,1557
"Camden","E09000007",2020-08-08,2,738
"Croydon","E09000008",2020-08-08,2,1906
"Ealing","E09000009",2020-08-08,2,1666
"Enfield","E09000010",2020-08-08,1,1249
"Greenwich","E09000011",2020-08-08,0,1007
"Hackney and City of London","E09000012",2020-08-08,0,1019
"Hammersmith and Fulham","E09000013",2020-08-08,3,817
"Haringey","E09000014",2020-08-08,1,822
"Harrow","E09000015",2020-08-08,0,1339
"Havering","E09000016",2020-08-08,1,1023
"Hillingdon","E09000017",2020-08-08,2,1183
"Hounslow","E09000018",2020-08-08,4,1169
"Islington","E09000019",2020-08-08,0,605
"Kensington and Chelsea","E09000020",2020-08-08,3,603
"Kingston upon Thames","E09000021",2020-08-08,3,767
"Lambeth","E09000022",2020-08-08,1,1457
"Lewisham","E09000023",2020-08-08,0,1269
"Merton","E09000024",2020-08-08,0,978
"Newham","E09000025",2020-08-08,4,1369
"Redbridge","E09000026",2020-08-08,7,1210
"Richmond upon Thames","E09000027",2020-08-08,3,570
"Southwark","E09000028",2020-08-08,4,1515
"Sutton","E09000029",2020-08-08,0,1040
"Tower Hamlets","E09000030",2020-08-08,0,908
"Waltham Forest","E09000031",2020-08-08,0,1075
"Wandsworth","E09000032",2020-08-08,1,1259
"Westminster","E09000033",2020-08-08,2,863
"Barking and Dagenham","E09000002",2020-08-09,1,781
"Barnet","E09000003",2020-08-09,2,1724
"Bexley","E09000004",2020-08-09,2,1116
"Brent","E09000005",2020-08-09,1,1826
"Bromley","E09000006",2020-08-09,1,1558
"Camden","E09000007",2020-08-09,3,741
"Croydon","E09000008",2020-08-09,1,1907
"Ealing","E09000009",2020-08-09,5,1671
"Enfield","E09000010",2020-08-09,6,1255
"Greenwich","E09000011",2020-08-09,1,1008
"Hackney and City of London","E09000012",2020-08-09,4,1023
"Hammersmith and Fulham","E09000013",2020-08-09,0,817
"Haringey","E09000014",2020-08-09,2,824
"Harrow","E09000015",2020-08-09,0,1339
"Havering","E09000016",2020-08-09,1,1024
"Hillingdon","E09000017",2020-08-09,4,1187
"Hounslow","E09000018",2020-08-09,5,1174
"Islington","E09000019",2020-08-09,0,605
"Kensington and Chelsea","E09000020",2020-08-09,4,607
"Kingston upon Thames","E09000021",2020-08-09,3,770
"Lambeth","E09000022",2020-08-09,2,1459
"Lewisham","E09000023",2020-08-09,1,1270
"Merton","E09000024",2020-08-09,0,978
"Newham","E09000025",2020-08-09,2,1371
"Redbridge","E09000026",2020-08-09,6,1216
"Richmond upon Thames","E09000027",2020-08-09,1,571
"Southwark","E09000028",2020-08-09,2,1517
"Sutton","E09000029",2020-08-09,0,1040
"Tower Hamlets","E09000030",2020-08-09,1,909
"Waltham Forest","E09000031",2020-08-09,0,1075
"Wandsworth","E09000032",2020-08-09,3,1262
"Westminster","E09000033",2020-08-09,3,866
"Barking and Dagenham","E09000002",2020-08-10,4,785
"Barnet","E09000003",2020-08-10,10,1734
"Bexley","E09000004",2020-08-10,2,1118
"Brent","E09000005",2020-08-10,7,1833
"Bromley","E09000006",2020-08-10,5,1563
"Camden","E09000007",2020-08-10,4,745
"Croydon","E09000008",2020-08-10,4,1911
"Ealing","E09000009",2020-08-10,6,1677
"Enfield","E09000010",2020-08-10,2,1257
"Greenwich","E09000011",2020-08-10,2,1010
"Hackney and City of London","E09000012",2020-08-10,6,1029
"Hammersmith and Fulham","E09000013",2020-08-10,4,821
"Haringey","E09000014",2020-08-10,3,827
"Harrow","E09000015",2020-08-10,5,1344
"Havering","E09000016",2020-08-10,2,1026
"Hillingdon","E09000017",2020-08-10,10,1197
"Hounslow","E09000018",2020-08-10,9,1183
"Islington","E09000019",2020-08-10,1,606
"Kensington and Chelsea","E09000020",2020-08-10,4,611
"Kingston upon Thames","E09000021",2020-08-10,3,773
"Lambeth","E09000022",2020-08-10,4,1463
"Lewisham","E09000023",2020-08-10,2,1272
"Merton","E09000024",2020-08-10,2,980
"Newham","E09000025",2020-08-10,5,1376
"Redbridge","E09000026",2020-08-10,4,1220
"Richmond upon Thames","E09000027",2020-08-10,3,574
"Southwark","E09000028",2020-08-10,7,1524
"Sutton","E09000029",2020-08-10,2,1042
"Tower Hamlets","E09000030",2020-08-10,0,909
"Waltham Forest","E09000031",2020-08-10,8,1083
"Wandsworth","E09000032",2020-08-10,7,1269
"Westminster","E09000033",2020-08-10,5,871
"Barking and Dagenham","E09000002",2020-08-11,4,789
"Barnet","E09000003",2020-08-11,4,1738
"Bexley","E09000004",2020-08-11,2,1120
"Brent","E09000005",2020-08-11,7,1840
"Bromley","E09000006",2020-08-11,8,1571
"Camden","E09000007",2020-08-11,5,750
"Croydon","E09000008",2020-08-11,2,1913
"Ealing","E09000009",2020-08-11,4,1681
"Enfield","E09000010",2020-08-11,6,1263
"Greenwich","E09000011",2020-08-11,3,1013
"Hackney and City of London","E09000012",2020-08-11,11,1040
"Hammersmith and Fulham","E09000013",2020-08-11,4,825
"Haringey","E09000014",2020-08-11,5,832
"Harrow","E09000015",2020-08-11,2,1346
"Havering","E09000016",2020-08-11,4,1030
"Hillingdon","E09000017",2020-08-11,6,1203
"Hounslow","E09000018",2020-08-11,17,1200
"Islington","E09000019",2020-08-11,3,609
"Kensington and Chelsea","E09000020",2020-08-11,3,614
"Kingston upon Thames","E09000021",2020-08-11,4,777
"Lambeth","E09000022",2020-08-11,3,1466
"Lewisham","E09000023",2020-08-11,3,1275
"Merton","E09000024",2020-08-11,2,982
"Newham","E09000025",2020-08-11,3,1379
"Redbridge","E09000026",2020-08-11,4,1224
"Richmond upon Thames","E09000027",2020-08-11,5,579
"Southwark","E09000028",2020-08-11,0,1524
"Sutton","E09000029",2020-08-11,1,1043
"Tower Hamlets","E09000030",2020-08-11,3,912
"Waltham Forest","E09000031",2020-08-11,11,1094
"Wandsworth","E09000032",2020-08-11,4,1273
"Westminster","E09000033",2020-08-11,6,877
"Barking and Dagenham","E09000002",2020-08-12,7,796
"Barnet","E09000003",2020-08-12,8,1746
"Bexley","E09000004",2020-08-12,3,1123
"Brent","E09000005",2020-08-12,10,1850
"Bromley","E09000006",2020-08-12,5,1576
"Camden","E09000007",2020-08-12,3,753
"Croydon","E09000008",2020-08-12,5,1918
"Ealing","E09000009",2020-08-12,4,1685
"Enfield","E09000010",2020-08-12,2,1265
"Greenwich","E09000011",2020-08-12,6,1019
"Hackney and City of London","E09000012",2020-08-12,1,1041
"Hammersmith and Fulham","E09000013",2020-08-12,6,831
"Haringey","E09000014",2020-08-12,5,837
"Harrow","E09000015",2020-08-12,4,1350
"Havering","E09000016",2020-08-12,2,1032
"Hillingdon","E09000017",2020-08-12,9,1212
"Hounslow","E09000018",2020-08-12,6,1206
"Islington","E09000019",2020-08-12,2,611
"Kensington and Chelsea","E09000020",2020-08-12,3,617
"Kingston upon Thames","E09000021",2020-08-12,4,781
"Lambeth","E09000022",2020-08-12,4,1470
"Lewisham","E09000023",2020-08-12,4,1279
"Merton","E09000024",2020-08-12,7,989
"Newham","E09000025",2020-08-12,6,1385
"Redbridge","E09000026",2020-08-12,6,1230
"Richmond upon Thames","E09000027",2020-08-12,11,590
"Southwark","E09000028",2020-08-12,3,1527
"Sutton","E09000029",2020-08-12,1,1044
"Tower Hamlets","E09000030",2020-08-12,5,917
"Waltham Forest","E09000031",2020-08-12,5,1099
"Wandsworth","E09000032",2020-08-12,8,1281
"Westminster","E09000033",2020-08-12,2,879
"Barking and Dagenham","E09000002",2020-08-13,10,806
"Barnet","E09000003",2020-08-13,6,1752
"Bexley","E09000004",2020-08-13,3,1126
"Brent","E09000005",2020-08-13,3,1853
"Bromley","E09000006",2020-08-13,1,1577
"Camden","E09000007",2020-08-13,3,756
"Croydon","E09000008",2020-08-13,2,1920
"Ealing","E09000009",2020-08-13,6,1691
"Enfield","E09000010",2020-08-13,1,1266
"Greenwich","E09000011",2020-08-13,1,1020
"Hackney and City of London","E09000012",2020-08-13,6,1047
"Hammersmith and Fulham","E09000013",2020-08-13,5,836
"Haringey","E09000014",2020-08-13,5,842
"Harrow","E09000015",2020-08-13,5,1355
"Havering","E09000016",2020-08-13,1,1033
"Hillingdon","E09000017",2020-08-13,3,1215
"Hounslow","E09000018",2020-08-13,5,1211
"Islington","E09000019",2020-08-13,0,611
"Kensington and Chelsea","E09000020",2020-08-13,5,622
"Kingston upon Thames","E09000021",2020-08-13,4,785
"Lambeth","E09000022",2020-08-13,6,1476
"Lewisham","E09000023",2020-08-13,3,1282
"Merton","E09000024",2020-08-13,5,994
"Newham","E09000025",2020-08-13,10,1395
"Redbridge","E09000026",2020-08-13,1,1231
"Richmond upon Thames","E09000027",2020-08-13,6,596
"Southwark","E09000028",2020-08-13,5,1532
"Sutton","E09000029",2020-08-13,1,1045
"Tower Hamlets","E09000030",2020-08-13,3,920
"Waltham Forest","E09000031",2020-08-13,4,1103
"Wandsworth","E09000032",2020-08-13,4,1285
"Westminster","E09000033",2020-08-13,1,880
"Barking and Dagenham","E09000002",2020-08-14,2,808
"Barnet","E09000003",2020-08-14,11,1763
"Bexley","E09000004",2020-08-14,2,1128
"Brent","E09000005",2020-08-14,3,1856
"Bromley","E09000006",2020-08-14,2,1579
"Camden","E09000007",2020-08-14,1,757
"Croydon","E09000008",2020-08-14,4,1924
"Ealing","E09000009",2020-08-14,7,1698
"Enfield","E09000010",2020-08-14,4,1270
"Greenwich","E09000011",2020-08-14,0,1020
"Hackney and City of London","E09000012",2020-08-14,6,1053
"Hammersmith and Fulham","E09000013",2020-08-14,6,842
"Haringey","E09000014",2020-08-14,3,845
"Harrow","E09000015",2020-08-14,3,1358
"Havering","E09000016",2020-08-14,4,1037
"Hillingdon","E09000017",2020-08-14,5,1220
"Hounslow","E09000018",2020-08-14,3,1214
"Islington","E09000019",2020-08-14,0,611
"Kensington and Chelsea","E09000020",2020-08-14,1,623
"Kingston upon Thames","E09000021",2020-08-14,2,787
"Lambeth","E09000022",2020-08-14,10,1486
"Lewisham","E09000023",2020-08-14,4,1286
"Merton","E09000024",2020-08-14,2,996
"Newham","E09000025",2020-08-14,4,1399
"Redbridge","E09000026",2020-08-14,2,1233
"Richmond upon Thames","E09000027",2020-08-14,7,603
"Southwark","E09000028",2020-08-14,8,1540
"Sutton","E09000029",2020-08-14,1,1046
"Tower Hamlets","E09000030",2020-08-14,6,926
"Waltham Forest","E09000031",2020-08-14,6,1109
"Wandsworth","E09000032",2020-08-14,3,1288
"Westminster","E09000033",2020-08-14,4,884
"Barking and Dagenham","E09000002",2020-08-15,2,810
"Barnet","E09000003",2020-08-15,1,1764
"Bexley","E09000004",2020-08-15,0,1128
"Brent","E09000005",2020-08-15,2,1858
"Bromley","E09000006",2020-08-15,2,1581
"Camden","E09000007",2020-08-15,6,763
"Croydon","E09000008",2020-08-15,0,1924
"Ealing","E09000009",2020-08-15,10,1708
"Enfield","E09000010",2020-08-15,2,1272
"Greenwich","E09000011",2020-08-15,2,1022
"Hackney and City of London","E09000012",2020-08-15,1,1054
"Hammersmith and Fulham","E09000013",2020-08-15,4,846
"Haringey","E09000014",2020-08-15,4,849
"Harrow","E09000015",2020-08-15,4,1362
"Havering","E09000016",2020-08-15,4,1041
"Hillingdon","E09000017",2020-08-15,7,1227
"Hounslow","E09000018",2020-08-15,7,1221
"Islington","E09000019",2020-08-15,2,613
"Kensington and Chelsea","E09000020",2020-08-15,1,624
"Kingston upon Thames","E09000021",2020-08-15,3,790
"Lambeth","E09000022",2020-08-15,3,1489
"Lewisham","E09000023",2020-08-15,1,1287
"Merton","E09000024",2020-08-15,1,997
"Newham","E09000025",2020-08-15,6,1405
"Redbridge","E09000026",2020-08-15,7,1240
"Richmond upon Thames","E09000027",2020-08-15,5,608
"Southwark","E09000028",2020-08-15,6,1546
"Sutton","E09000029",2020-08-15,0,1046
"Tower Hamlets","E09000030",2020-08-15,1,927
"Waltham Forest","E09000031",2020-08-15,2,1111
"Wandsworth","E09000032",2020-08-15,9,1297
"Westminster","E09000033",2020-08-15,1,885
"Barking and Dagenham","E09000002",2020-08-16,4,814
"Barnet","E09000003",2020-08-16,6,1770
"Bexley","E09000004",2020-08-16,0,1128
"Brent","E09000005",2020-08-16,2,1860
"Bromley","E09000006",2020-08-16,4,1585
"Camden","E09000007",2020-08-16,1,764
"Croydon","E09000008",2020-08-16,2,1926
"Ealing","E09000009",2020-08-16,3,1711
"Enfield","E09000010",2020-08-16,2,1274
"Greenwich","E09000011",2020-08-16,0,1022
"Hackney and City of London","E09000012",2020-08-16,7,1061
"Hammersmith and Fulham","E09000013",2020-08-16,0,846
"Haringey","E09000014",2020-08-16,1,850
"Harrow","E09000015",2020-08-16,1,1363
"Havering","E09000016",2020-08-16,2,1043
"Hillingdon","E09000017",2020-08-16,7,1234
"Hounslow","E09000018",2020-08-16,4,1225
"Islington","E09000019",2020-08-16,0,613
"Kensington and Chelsea","E09000020",2020-08-16,2,626
"Kingston upon Thames","E09000021",2020-08-16,4,794
"Lambeth","E09000022",2020-08-16,0,1489
"Lewisham","E09000023",2020-08-16,2,1289
"Merton","E09000024",2020-08-16,3,1000
"Newham","E09000025",2020-08-16,8,1413
"Redbridge","E09000026",2020-08-16,0,1240
"Richmond upon Thames","E09000027",2020-08-16,1,609
"Southwark","E09000028",2020-08-16,8,1554
"Sutton","E09000029",2020-08-16,1,1047
"Tower Hamlets","E09000030",2020-08-16,6,933
"Waltham Forest","E09000031",2020-08-16,3,1114
"Wandsworth","E09000032",2020-08-16,1,1298
"Westminster","E09000033",2020-08-16,3,888
"Barking and Dagenham","E09000002",2020-08-17,6,820
"Barnet","E09000003",2020-08-17,9,1779
"Bexley","E09000004",2020-08-17,1,1129
"Brent","E09000005",2020-08-17,7,1867
"Bromley","E09000006",2020-08-17,7,1592
"Camden","E09000007",2020-08-17,9,773
"Croydon","E09000008",2020-08-17,11,1937
"Ealing","E09000009",2020-08-17,14,1725
"Enfield","E09000010",2020-08-17,6,1280
"Greenwich","E09000011",2020-08-17,2,1024
"Hackney and City of London","E09000012",2020-08-17,6,1067
"Hammersmith and Fulham","E09000013",2020-08-17,7,853
"Haringey","E09000014",2020-08-17,4,854
"Harrow","E09000015",2020-08-17,8,1371
"Havering","E09000016",2020-08-17,2,1045
"Hillingdon","E09000017",2020-08-17,6,1240
"Hounslow","E09000018",2020-08-17,6,1231
"Islington","E09000019",2020-08-17,5,618
"Kensington and Chelsea","E09000020",2020-08-17,4,630
"Kingston upon Thames","E09000021",2020-08-17,3,797
"Lambeth","E09000022",2020-08-17,12,1501
"Lewisham","E09000023",2020-08-17,4,1293
"Merton","E09000024",2020-08-17,2,1002
"Newham","E09000025",2020-08-17,6,1419
"Redbridge","E09000026",2020-08-17,4,1244
"Richmond upon Thames","E09000027",2020-08-17,2,611
"Southwark","E09000028",2020-08-17,9,1563
"Sutton","E09000029",2020-08-17,5,1052
"Tower Hamlets","E09000030",2020-08-17,5,938
"Waltham Forest","E09000031",2020-08-17,8,1122
"Wandsworth","E09000032",2020-08-17,6,1304
"Westminster","E09000033",2020-08-17,3,891
"Barking and Dagenham","E09000002",2020-08-18,5,825
"Barnet","E09000003",2020-08-18,11,1790
"Bexley","E09000004",2020-08-18,4,1133
"Brent","E09000005",2020-08-18,3,1870
"Bromley","E09000006",2020-08-18,2,1594
"Camden","E09000007",2020-08-18,2,775
"Croydon","E09000008",2020-08-18,6,1943
"Ealing","E09000009",2020-08-18,14,1739
"Enfield","E09000010",2020-08-18,7,1287
"Greenwich","E09000011",2020-08-18,2,1026
"Hackney and City of London","E09000012",2020-08-18,9,1076
"Hammersmith and Fulham","E09000013",2020-08-18,2,855
"Haringey","E09000014",2020-08-18,6,860
"Harrow","E09000015",2020-08-18,6,1377
"Havering","E09000016",2020-08-18,5,1050
"Hillingdon","E09000017",2020-08-18,17,1257
"Hounslow","E09000018",2020-08-18,7,1238
"Islington","E09000019",2020-08-18,2,620
"Kensington and Chelsea","E09000020",2020-08-18,2,632
"Kingston upon Thames","E09000021",2020-08-18,2,799
"Lambeth","E09000022",2020-08-18,3,1504
"Lewisham","E09000023",2020-08-18,5,1298
"Merton","E09000024",2020-08-18,2,1004
"Newham","E09000025",2020-08-18,4,1423
"Redbridge","E09000026",2020-08-18,3,1247
"Richmond upon Thames","E09000027",2020-08-18,3,614
"Southwark","E09000028",2020-08-18,6,1569
"Sutton","E09000029",2020-08-18,5,1057
"Tower Hamlets","E09000030",2020-08-18,6,944
"Waltham Forest","E09000031",2020-08-18,8,1130
"Wandsworth","E09000032",2020-08-18,12,1316
"Westminster","E09000033",2020-08-18,10,901
"Barking and Dagenham","E09000002",2020-08-19,2,827
"Barnet","E09000003",2020-08-19,9,1799
"Bexley","E09000004",2020-08-19,4,1137
"Brent","E09000005",2020-08-19,3,1873
"Bromley","E09000006",2020-08-19,8,1602
"Camden","E09000007",2020-08-19,2,777
"Croydon","E09000008",2020-08-19,4,1947
"Ealing","E09000009",2020-08-19,7,1746
"Enfield","E09000010",2020-08-19,9,1296
